,timestamp,tvl usd value,liqw,date
666,1687759200,4120428.671734347492260410544276997,1026818102182,2023-06-26 09:00:00
667,1687755600,4112574.625061577699979964446039549,1026563725735,2023-06-26 08:00:00
668,1687752000,4112761.816260132251747963477498934,1025319638345,2023-06-26 07:00:00
669,1687748400,4111734.1832347662808230368236639,1026571826535,2023-06-26 06:00:00
670,1687744800,4110950.726472070554259091782732889,848293728729,2023-06-26 05:00:00
671,1687741200,4111691.02810748290460040801515319,1025702948384,2023-06-26 04:00:00
672,1687737600,4129329.381952009203669052204996375,844605283587,2023-06-26 03:00:00
673,1687734000,4126653.68038911591261715787093166,839182851953,2023-06-26 02:00:00
674,1687730400,4127212.604465801534422437900822453,835176385140,2023-06-26 01:00:00
675,1687726800,4124545.818991532618031202400666726,1023050114114,2023-06-26 00:00:00
676,1687723200,4104402.055257899418145532332139275,989140602856,2023-06-25 23:00:00
677,1687719600,4101002.288929118775682373442770191,989115616542,2023-06-25 22:00:00
678,1687716000,4099898.697363124136392642027628837,982204812543,2023-06-25 21:00:00
679,1687712400,4110356.573620262445872243090461176,800492381120,2023-06-25 20:00:00
680,1687708800,4112893.472190265039625059099460765,801486497846,2023-06-25 19:00:00
681,1687705200,4112028.830721519374991870819801493,801486499644,2023-06-25 18:00:00
682,1687701600,4120438.506365960670130140877875299,636430388786,2023-06-25 17:00:00
683,1687698000,4126156.152829725779874981977370005,622953423284,2023-06-25 16:00:00
684,1687694400,4135843.824740534497374015488675892,622883914100,2023-06-25 15:00:00
685,1687690800,4122459.032930883375778255926718373,616710253262,2023-06-25 14:00:00
686,1687687200,4119650.874891263260042840333277453,781510273718,2023-06-25 13:00:00
687,1687683600,4127522.57280438535064654045504352,616350386419,2023-06-25 12:00:00
688,1687680000,4127197.352446311909816361472302331,616199391954,2023-06-25 11:00:00
689,1687676400,4130669.157229296978977503689969382,616199391957,2023-06-25 10:00:00
690,1687672800,4136991.674092235414755109797873622,503148252106,2023-06-25 09:00:00
691,1687669200,4135150.461611059496375371692430036,503099075901,2023-06-25 08:00:00
692,1687665600,4137366.457348583418258272212928236,503062888589,2023-06-25 07:00:00
693,1687662000,4125510.324468682632190695477418038,595739159270,2023-06-25 06:00:00
694,1687658400,4118291.560033825188905120467361038,801223470183,2023-06-25 05:00:00
695,1687654800,4115428.861138170340690059264079359,801194764517,2023-06-25 04:00:00
696,1687651200,4113240.96058682502082533819567441,801194764517,2023-06-25 03:00:00
697,1687647600,4115933.911182979807847517560248137,804351755191,2023-06-25 02:00:00
698,1687644000,4116244.81354173089612242973816503,804711287011,2023-06-25 01:00:00
699,1687640400,4112411.585503272051187697235013889,804492731722,2023-06-25 00:00:00
700,1687636800,4116597.361492399463829867075664626,804409872296,2023-06-24 23:00:00
701,1687633200,4117418.512410591994376975286395275,804390205348,2023-06-24 22:00:00
702,1687629600,4115692.108485764693141655172228451,804188425687,2023-06-24 21:00:00
703,1687626000,4113086.196464775709453720497765091,803848329326,2023-06-24 20:00:00
704,1687622400,4108278.746957055600992476669133494,969697350016,2023-06-24 19:00:00
705,1687618800,4111152.051253889221035502383388889,804170687811,2023-06-24 18:00:00
706,1687615200,4122381.838681491363726941019209804,597158763826,2023-06-24 17:00:00
707,1687611600,4103929.921513784592063791167791658,584322285475,2023-06-24 16:00:00
708,1687608000,4104456.875992007900563939141354732,583923219719,2023-06-24 15:00:00
709,1687604400,4099218.913753482503391497979186224,583600876573,2023-06-24 14:00:00
710,1687600800,4100482.456336797877718568827634486,583395171815,2023-06-24 13:00:00
711,1687597200,4099259.663128696318747153900085302,583395171815,2023-06-24 12:00:00
712,1687593600,4098459.064281326144557975446468455,582589145156,2023-06-24 11:00:00
713,1687590000,4094189.753834434835018362654605899,582564175873,2023-06-24 10:00:00
714,1687586400,4093821.620359964361810208083036948,582171506486,2023-06-24 09:00:00
715,1687582800,4092509.33681987423926496885186889,581289631025,2023-06-24 08:00:00
716,1687579200,4090143.316744852936428489791855565,581289631795,2023-06-24 07:00:00
717,1687575600,4091168.375583366447889804294025146,581352348382,2023-06-24 06:00:00
718,1687572000,4089564.77821728544088122192622042,581352294320,2023-06-24 05:00:00
719,1687568400,4084505.210001874240029530483388604,767344817924,2023-06-24 04:00:00
720,1687564800,4060133.429291035370601030300707399,730687316374,2023-06-24 03:00:00
721,1687561200,4086858.488008132304464432749459878,731388678487,2023-06-24 02:00:00
722,1687557600,4086833.528504080182185939607455214,731388678487,2023-06-24 01:00:00
723,1687554000,4085784.34732553706822236591265043,544719836836,2023-06-24 00:00:00
724,1687550400,4097766.043102996945739347474236313,489253419049,2023-06-23 23:00:00
725,1687546800,4074444.481569697240720278805847151,498910504257,2023-06-23 22:00:00
726,1687543200,4089472.11898498570400081950205844,488552884961,2023-06-23 21:00:00
727,1687539600,4095807.527388280266729325333240389,446694140637,2023-06-23 20:00:00
728,1687536000,4073350.546701460727447149939782219,400199259348,2023-06-23 19:00:00
729,1687532400,4079514.3429330338805175531936659,326487732107,2023-06-23 18:00:00
730,1687528800,4018437.604013370571555950881913159,560816283541,2023-06-23 17:00:00
731,1687525200,4011997.759471491038532593931853303,1208096831447,2023-06-23 16:00:00
732,1687521600,4016586.209547343631916954372773645,560143093209,2023-06-23 15:00:00
733,1687518000,4018872.391446945999622930470705616,1207613331463,2023-06-23 14:00:00
734,1687514400,4019003.22415984114454763318131224,1208553233439,2023-06-23 13:00:00
735,1687510800,4016321.526765528628806236213730221,1208553233439,2023-06-23 12:00:00
736,1687507200,4011954.031871439388587354901553589,1208556904582,2023-06-23 11:00:00
737,1687503600,4014723.650543503641948382260860277,1208556904582,2023-06-23 10:00:00
738,1687500000,4014370.52096483014997523199623016,1208556904582,2023-06-23 09:00:00
739,1687496400,4012467.284132246855381264750546893,1208556904582,2023-06-23 08:00:00
740,1687492800,4012033.063752000604375656330276952,1208559354268,2023-06-23 07:00:00
741,1687489200,4011853.282837953910311350206808833,1208485973126,2023-06-23 06:00:00
742,1687485600,4006727.377355643597358632620193395,1208182711633,2023-06-23 05:00:00
743,1687482000,4011554.878785006794109554540923724,1205044413719,2023-06-23 04:00:00
744,1687478400,4009379.639805122208715899600838906,1205044413719,2023-06-23 03:00:00
745,1687474800,4011647.952955890359319113498166909,1205009320935,2023-06-23 02:00:00
746,1687471200,4014134.970442228412974940520582059,1204853792427,2023-06-23 01:00:00
747,1687467600,4017192.245535771777983465607613438,1204020868943,2023-06-23 00:00:00
748,1687464000,4022636.605500009846622299966171016,555898487067,2023-06-22 23:00:00
749,1687460400,4011013.729792640254571633308508736,555603078620,2023-06-22 22:00:00
750,1687456800,3889801.069682392646760075209344255,554101318095,2023-06-22 21:00:00
751,1687453200,4029278.23005029119621033181799201,554043925337,2023-06-22 20:00:00
752,1687449600,4022619.379199559766182158802411227,1467827383031,2023-06-22 19:00:00
753,1687446000,3915296.186377912365848667281534949,583682407600,2023-06-22 18:00:00
754,1687442400,3864036.777044397838232357026314621,579407364964,2023-06-22 17:00:00
755,1687438800,4048442.975905956333131000644768052,699257057532,2023-06-22 16:00:00
756,1687435200,4046788.147950575118892743235535637,1038614883646,2023-06-22 15:00:00
757,1687431600,4042712.639909678515151247308589353,1037968905577,2023-06-22 14:00:00
758,1687428000,4051778.378791068499301379490374762,575751044974,2023-06-22 13:00:00
759,1687424400,4057430.383845593289009524782833287,575372212087,2023-06-22 12:00:00
760,1687420800,4043836.06628142269355016624179571,559835279630,2023-06-22 11:00:00
761,1687417200,4043389.370870910702938527313976826,559212374218,2023-06-22 10:00:00
762,1687413600,4043497.008327522136170734510673929,557748207621,2023-06-22 09:00:00
763,1687410000,4065545.038109322142926943984440423,686210947571,2023-06-22 08:00:00
764,1687406400,4064875.374057097077554583333035483,686156425796,2023-06-22 07:00:00
765,1687402800,4081628.570263375134073812021747776,680918285690,2023-06-22 06:00:00
766,1687399200,4083285.297556566750530867570580208,678769868359,2023-06-22 05:00:00
767,1687395600,4071554.656531952641690019802581539,525122835673,2023-06-22 04:00:00
768,1687392000,4074907.466248363650964361265937135,522247235793,2023-06-22 03:00:00
769,1687388400,4074612.345117389421379547078792318,481631627897,2023-06-22 02:00:00
770,1687384800,4071574.582416232804054387990392358,970508062825,2023-06-22 01:00:00
771,1687381200,4053833.768546507494722103796887425,905616967465,2023-06-22 00:00:00
772,1687377600,4050683.494087864793661204817378832,905708135338,2023-06-21 23:00:00
773,1687374000,4062656.971900746883000878494288909,904435988097,2023-06-21 22:00:00
774,1687370400,3927153.07587301741289004272483373,384689048038,2023-06-21 21:00:00
775,1687366800,4055706.378053832423364311427039989,938618852489,2023-06-21 20:00:00
776,1687363200,4100501.973968984342994031016207664,439454344744,2023-06-21 19:00:00
777,1687359600,4106618.425835526044974750972423882,499179209385,2023-06-21 18:00:00
778,1687356000,4002456.124944500270281972137294293,518503850593,2023-06-21 17:00:00
779,1687352400,3920819.84594977186722999861855547,588271273354,2023-06-21 16:00:00
780,1687348800,3910528.764153839814947135859964969,601942326001,2023-06-21 15:00:00
781,1687345200,3877789.473435781551104680350277703,527936484491,2023-06-21 14:00:00
782,1687341600,3871055.639115113764747834389244497,506066829880,2023-06-21 13:00:00
783,1687338000,3883356.784493796393353615054239352,504429696567,2023-06-21 12:00:00
784,1687334400,3880376.984983382751635147055580289,501522858951,2023-06-21 11:00:00
785,1687330800,3875210.486486817105641482628494027,489233710231,2023-06-21 10:00:00
786,1687327200,3879505.1582066715899983697229008,489233710231,2023-06-21 09:00:00
787,1687323600,3877527.853982760154879171729917106,489223001442,2023-06-21 08:00:00
788,1687320000,3872548.416844695598500296177876252,504005499356,2023-06-21 07:00:00
789,1687316400,3971489.842072418635545603251342227,504669519708,2023-06-21 06:00:00
790,1687312800,3976209.779357666894089866050670225,486948424990,2023-06-21 05:00:00
791,1687309200,3972219.236787087000749104731321424,510227724779,2023-06-21 04:00:00
792,1687305600,3947523.682517513339026204883061278,618821429017,2023-06-21 03:00:00
793,1687302000,3938359.935627402517853212471757217,681058522565,2023-06-21 02:00:00
794,1687298400,3931757.48642042227023448111082818,687264474257,2023-06-21 01:00:00
795,1687294800,3930755.15188715335836477718256649,670604201859,2023-06-21 00:00:00
796,1687291200,3910068.888764751833403118644416957,677150833793,2023-06-20 23:00:00
797,1687287600,3904156.605880287625802947942378576,726247349853,2023-06-20 22:00:00
798,1687284000,3918110.260977825396946040024138491,661076732709,2023-06-20 21:00:00
799,1687280400,3883379.469781298766874921216719755,708711201324,2023-06-20 20:00:00
800,1687276800,3848240.571480131021912780284551917,801271162818,2023-06-20 19:00:00
801,1687273200,3839601.872274559147439806365842599,994999003873,2023-06-20 18:00:00
802,1687269600,3817858.130967909873402125366945924,1101332858272,2023-06-20 17:00:00
803,1687266000,3823831.066007734820519584185193838,1096446517777,2023-06-20 16:00:00
804,1687262400,3823118.854668387632569174064284546,1095911137840,2023-06-20 15:00:00
805,1687258800,3818410.757656221491783967800924816,1090938640883,2023-06-20 14:00:00
806,1687255200,3814475.736023899868202512685965105,1090689375616,2023-06-20 13:00:00
807,1687251600,3814061.039598756200508160115270806,1090689590747,2023-06-20 12:00:00
808,1687248000,3815708.459809246647936951458150183,1090689539793,2023-06-20 11:00:00
809,1687244400,3814538.810883449046503701240495448,1094892870353,2023-06-20 10:00:00
810,1687240800,3819534.968613182538640781572217305,1095008834740,2023-06-20 09:00:00
811,1687237200,3823595.876985668534280561957603076,1095066479600,2023-06-20 08:00:00
812,1687233600,3823299.596612722779438675716332662,1093307139669,2023-06-20 07:00:00
813,1687230000,3822110.725083811462329713876512475,1093375956234,2023-06-20 06:00:00
814,1687226400,3814760.535746474255268060997896818,1087723608610,2023-06-20 05:00:00
815,1687222800,3824315.209738319305906015906408494,1096863134026,2023-06-20 04:00:00
816,1687219200,3815935.173428688840104060491155542,1082351009203,2023-06-20 03:00:00
817,1687215600,3808826.113601266065199747019400669,1083013494875,2023-06-20 02:00:00
818,1687212000,3810196.786361234911138534739609098,1083012363007,2023-06-20 01:00:00
819,1687208400,3809855.954332772448641245433682336,1083012357848,2023-06-20 00:00:00
820,1687204800,3808102.771726852705313670252398966,1080057837181,2023-06-19 23:00:00
821,1687201200,3799651.492529466892787189109690759,1079970750273,2023-06-19 22:00:00
822,1687197600,3804341.08889931168034227364158973,1077670159487,2023-06-19 21:00:00
823,1687194000,3801322.277758122729758368001160525,1077617650661,2023-06-19 20:00:00
824,1687190400,3788586.866103733312062478547462562,1035961174294,2023-06-19 19:00:00
825,1687186800,3791159.818926052571008048131430487,1035767998052,2023-06-19 18:00:00
826,1687183200,3791174.583820396652367890832886477,1035282007746,2023-06-19 17:00:00
827,1687179600,3791792.020536429153803020550873277,1034117408280,2023-06-19 16:00:00
828,1687176000,3790694.819632352100338322700802847,1034164692278,2023-06-19 15:00:00
829,1687172400,3782139.433699303319420666935514725,1032864060959,2023-06-19 14:00:00
830,1687168800,3780645.333631109875390867462961024,1033539744119,2023-06-19 13:00:00
831,1687165200,3783527.037441717855607690664896425,1032299148273,2023-06-19 12:00:00
832,1687161600,3783290.682863496066426860240843073,1032299148273,2023-06-19 11:00:00
833,1687158000,3782450.361223713321385981213666241,1032299148273,2023-06-19 10:00:00
834,1687154400,3783459.318325970167565258955137733,1033555618914,2023-06-19 09:00:00
835,1687150800,3783725.895492594089277412188575317,1033869846623,2023-06-19 08:00:00
836,1687147200,3784763.462185067303779942683446606,1033869848217,2023-06-19 07:00:00
837,1687143600,3783384.040156040263788311471658456,1033102876506,2023-06-19 06:00:00
838,1687140000,3780687.464617815887034250121450408,1030886017982,2023-06-19 05:00:00
839,1687136400,3775996.738795755398641004074947702,1031540895713,2023-06-19 04:00:00
840,1687132800,3770056.581819114706640977880624242,1027452561608,2023-06-19 03:00:00
841,1687129200,3773869.982814444674146116373752749,1027434406703,2023-06-19 02:00:00
842,1687125600,3779172.219738178020462140282136907,1028435595924,2023-06-19 01:00:00
843,1687122000,3777909.567588891526251531760678568,1028243755249,2023-06-19 00:00:00
844,1687118400,3779910.139677818879433138207313873,1025741057257,2023-06-18 23:00:00
845,1687114800,3791051.082921424446523027995122504,1065695169028,2023-06-18 22:00:00
846,1687111200,3789404.623047490234315270621001933,1065956820659,2023-06-18 21:00:00
847,1687107600,3782416.582825738506766144280565097,1065959715682,2023-06-18 20:00:00
848,1687104000,3779477.035621657225682341267638803,1065450095765,2023-06-18 19:00:00
849,1687100400,3776871.27404041596933285049495982,1065493285635,2023-06-18 18:00:00
850,1687096800,3776928.504905933455117976651065294,1065674573728,2023-06-18 17:00:00
851,1687093200,3776485.45689963701953902073959237,1065595465364,2023-06-18 16:00:00
852,1687089600,3777323.887247418200878189877827978,1065589132612,2023-06-18 15:00:00
853,1687086000,3777090.056654755663359446531269073,1064163628543,2023-06-18 14:00:00
854,1687082400,3777418.425770996901674825575066194,1064163628548,2023-06-18 13:00:00
855,1687078800,3778886.278196459443788067319534774,1063300591454,2023-06-18 12:00:00
856,1687075200,3782509.170287986533601072500187005,1062975603577,2023-06-18 11:00:00
857,1687071600,3782436.992854112607646689344410434,1062975603953,2023-06-18 10:00:00
858,1687068000,3780546.267827066187183352908485772,1062402362078,2023-06-18 09:00:00
859,1687064400,3782393.345592987589617469173641585,1062824276584,2023-06-18 08:00:00
860,1687060800,3777724.614487431885424326211770204,1032812304521,2023-06-18 07:00:00
861,1687057200,3777258.765221600926350445885427694,1032439471724,2023-06-18 06:00:00
862,1687053600,3776121.675520651979010510824030161,1032064559935,2023-06-18 05:00:00
863,1687050000,3775489.58023037003468743502161769,1031730496527,2023-06-18 04:00:00
864,1687046400,3775901.502318903456716718643786831,1032033389821,2023-06-18 03:00:00
865,1687042800,3782676.267612295260644339792087344,1036092813474,2023-06-18 02:00:00
866,1687039200,3779753.823119679284140713431542172,1025312331951,2023-06-18 01:00:00
867,1687035600,3780167.935204665931660904587710103,1026331128332,2023-06-18 00:00:00
868,1687032000,3777189.631340956682420787320023088,1023877912566,2023-06-17 23:00:00
869,1687028400,3776169.733803760144709999526657162,1023600979346,2023-06-17 22:00:00
870,1687024800,3775913.975697412932161152896171413,1023877472075,2023-06-17 21:00:00
871,1687021200,3775854.902121111996790504739806082,1003377704350,2023-06-17 20:00:00
872,1687017600,3774912.523524511197000660656201832,1003363475117,2023-06-17 19:00:00
873,1687014000,3775790.874049087371704857154862083,1003377498618,2023-06-17 18:00:00
874,1687010400,3775234.067952977268973616639004497,1018300084019,2023-06-17 17:00:00
875,1687006800,3774483.820218800487292781687731403,1018300084628,2023-06-17 16:00:00
876,1687003200,3773101.372874631469974952656829598,1018289730658,2023-06-17 15:00:00
877,1686999600,3781634.108816711638140847121034567,1018240678650,2023-06-17 14:00:00
878,1686996000,3785398.998567594752608409634083696,1018222934770,2023-06-17 13:00:00
879,1686992400,3784774.256608339157813666199306728,1016288913546,2023-06-17 12:00:00
880,1686988800,3786363.024614216767824126874769009,1016279604947,2023-06-17 11:00:00
881,1686985200,3786142.084412232858611047548644375,1016261298280,2023-06-17 10:00:00
882,1686981600,3775628.966642856403187245714797243,996572265258,2023-06-17 09:00:00
883,1686978000,3786893.176859158308640502181931687,1011170391917,2023-06-17 08:00:00
884,1686974400,3758217.88647088770336762200717355,968718918321,2023-06-17 07:00:00
885,1686970800,3755896.379854321040030203278227112,968462876650,2023-06-17 06:00:00
886,1686967200,3720381.091870836983092373985017798,964395505311,2023-06-17 05:00:00
887,1686963600,3722429.620105198915050857677797275,964405334953,2023-06-17 04:00:00
888,1686960000,3766566.461869139581780250647373399,1004707872822,2023-06-17 03:00:00
889,1686956400,3766190.186221776032532964543544,1003829824957,2023-06-17 02:00:00
890,1686952800,3764220.879261899554219115050060172,1003808158878,2023-06-17 01:00:00
891,1686949200,3764242.654319489819831647669055134,1003819909028,2023-06-17 00:00:00
892,1686945600,3765505.321966782303737374889996431,1003746436263,2023-06-16 23:00:00
893,1686942000,3765438.312492591582024606331556565,1004236738375,2023-06-16 22:00:00
894,1686938400,3765438.11327201491104415922447951,998295514772,2023-06-16 21:00:00
895,1686934800,3774532.913909846530348765338544963,1021973010681,2023-06-16 20:00:00
896,1686931200,3746173.585583031240173531652244738,790473915654,2023-06-16 19:00:00
897,1686927600,3738742.193417869040854932474624274,791027045215,2023-06-16 18:00:00
898,1686924000,3724784.818839264489675850332831872,757498918520,2023-06-16 17:00:00
899,1686920400,3732912.546687133232062096124108891,750504760504,2023-06-16 16:00:00
900,1686916800,3732810.339573093646036550803163579,760700451444,2023-06-16 15:00:00
901,1686913200,3732545.796014957872731927737329702,760680414951,2023-06-16 14:00:00
902,1686909600,3733972.004687859873945375548341467,750412018173,2023-06-16 13:00:00
903,1686906000,3752761.922285920369057677240181762,750181183853,2023-06-16 12:00:00
904,1686902400,3748461.674141732285288529951416715,751699536006,2023-06-16 11:00:00
905,1686898800,3750231.977828812336936974094046777,751699535931,2023-06-16 10:00:00
906,1686895200,3747463.47894392490815484719462884,751699528749,2023-06-16 09:00:00
907,1686891600,3740200.691004334259457040214619712,751670848746,2023-06-16 08:00:00
908,1686888000,3742407.071622986695978978530428352,746715518470,2023-06-16 07:00:00
909,1686884400,3668797.054809330009043495468177647,678830676776,2023-06-16 06:00:00
910,1686880800,3630997.409418209285198042102346194,640908349960,2023-06-16 05:00:00
911,1686877200,3631010.995793656737093059557691687,640966909376,2023-06-16 04:00:00
912,1686873600,3633921.23994709291320726217136451,640966601501,2023-06-16 03:00:00
913,1686870000,3635357.366956784906824884487907109,635325634098,2023-06-16 02:00:00
914,1686866400,3635227.296532355140670432197924848,630310692420,2023-06-16 01:00:00
915,1686862800,3638778.890842801481808437316461952,630308262958,2023-06-16 00:00:00
916,1686859200,3611981.898389602858078465212439335,623627757302,2023-06-15 23:00:00
917,1686855600,3616720.45181055763757497211661206,581301265259,2023-06-15 22:00:00
918,1686852000,3605357.739040171744841350048607167,581341177317,2023-06-15 21:00:00
919,1686848400,3590132.642752846817930855227959602,610831866504,2023-06-15 20:00:00
920,1686844800,3592892.601966353976147243296183985,610860305398,2023-06-15 19:00:00
921,1686841200,3594333.008495480811161600464586681,610860305399,2023-06-15 18:00:00
922,1686837600,3594130.446890640189698066337905651,609586654292,2023-06-15 17:00:00
923,1686834000,3596552.734682976234476060909087333,609586618337,2023-06-15 16:00:00
924,1686830400,3584886.257856236749560334523705012,487388114272,2023-06-15 15:00:00
925,1686826800,3633075.585752221821054805268863166,450461906517,2023-06-15 14:00:00
926,1686823200,3624962.747713037532111432831853494,450004848661,2023-06-15 13:00:00
927,1686819600,3620581.638399614809762046134865028,448311213788,2023-06-15 12:00:00
928,1686816000,3626757.707256079789829428142882589,447459136342,2023-06-15 11:00:00
929,1686812400,3625185.421714006365533221508299954,447459136342,2023-06-15 10:00:00
930,1686808800,3619968.205546249847699584714323037,427204964650,2023-06-15 09:00:00
931,1686805200,3639586.014167526682718556364878125,561991461492,2023-06-15 08:00:00
932,1686801600,3642183.118863226877588129898733073,567291400861,2023-06-15 07:00:00
933,1686798000,3642185.265854424186645451588788463,555682320091,2023-06-15 06:00:00
934,1686794400,3643062.088860962901168520999334059,556672871343,2023-06-15 05:00:00
935,1686790800,3646717.541230068333028684483479276,556407210501,2023-06-15 04:00:00
936,1686787200,3649512.635050139134216320207099815,576190128331,2023-06-15 03:00:00
937,1686783600,3647371.726950473112631170719524237,556495099988,2023-06-15 02:00:00
938,1686780000,3630854.896868414046751059136811913,546771929344,2023-06-15 01:00:00
939,1686776400,3636473.02385461359237947298170164,514866718579,2023-06-15 00:00:00
940,1686772800,3631597.050096051724245335590667644,380357007348,2023-06-14 23:00:00
941,1686769200,3722323.215012085475356579346987536,972857280109,2023-06-14 22:00:00
942,1686765600,3724339.154897257333594599412639946,972716779426,2023-06-14 21:00:00
943,1686762000,3726461.369984059668388119167362347,972716186582,2023-06-14 20:00:00
944,1686758400,3730258.1446514371141095603833108,972718199503,2023-06-14 19:00:00
945,1686754800,3732351.258397291494948702094647773,972734324209,2023-06-14 18:00:00
946,1686751200,3731689.631283965591187381873625158,972557769659,2023-06-14 17:00:00
947,1686747600,3729654.234127654663052091836205391,972669577761,2023-06-14 16:00:00
948,1686744000,3728643.62909446502941295568664709,972576121482,2023-06-14 15:00:00
949,1686740400,3715784.687970388678268261477765506,960424035863,2023-06-14 14:00:00
950,1686736800,3711445.293363093188788504379429398,956604942160,2023-06-14 13:00:00
951,1686733200,3713339.638159046375286833094859077,956916668522,2023-06-14 12:00:00
952,1686729600,3713164.528370981289602346200525151,956709187181,2023-06-14 11:00:00
953,1686726000,3716988.019351984045069282455258899,956456351533,2023-06-14 10:00:00
954,1686722400,3716118.871955323095521853705635898,954829464695,2023-06-14 09:00:00
955,1686718800,3719352.064860651768225235826588969,954829464696,2023-06-14 08:00:00
956,1686715200,3715106.329484544442334890948073296,948647000041,2023-06-14 07:00:00
957,1686711600,3716500.643388925471452319471852343,948628403439,2023-06-14 06:00:00
958,1686708000,3717165.909530452127714093964966776,948637576343,2023-06-14 05:00:00
959,1686704400,3716117.645320562365931117996826118,948637473542,2023-06-14 04:00:00
960,1686700800,3713464.075910973302041165933763923,948637187388,2023-06-14 03:00:00
961,1686697200,3710133.513301161108664449009493766,948637187395,2023-06-14 02:00:00
962,1686693600,3709583.480639864744464508089694031,949533033681,2023-06-14 01:00:00
963,1686686400,3711849.935497996926663104440231644,948484189808,2023-06-13 23:00:00
964,1686682800,3713114.3706203619633092708837075,949235043945,2023-06-13 22:00:00
965,1686679200,3713078.483141809072984943979109971,950345689426,2023-06-13 21:00:00
966,1686675600,3632942.832882758883608619184844345,691916978742,2023-06-13 20:00:00
967,1686672000,3632042.633225558992322303212542759,693354857865,2023-06-13 19:00:00
968,1686668400,3631162.931060861793908571315633906,692851168954,2023-06-13 18:00:00
969,1686664800,3647885.404755238586655960840541372,761610796249,2023-06-13 17:00:00
970,1686661200,3654759.435323558429420811339054638,771778551984,2023-06-13 16:00:00
971,1686657600,3649827.293059214178499913041959048,755076359852,2023-06-13 15:00:00
972,1686654000,3657435.638108456963990728396358744,764798625514,2023-06-13 14:00:00
973,1686650400,3658690.809839599684905616540660616,764774301918,2023-06-13 13:00:00
974,1686646800,3657907.083986541344628321539930979,764931709720,2023-06-13 12:00:00
975,1686643200,3656837.535625504715749900348403677,765142471153,2023-06-13 11:00:00
976,1686639600,3649453.855337724592469601306134592,765033573097,2023-06-13 10:00:00
977,1686636000,3649806.801235788345047353154082196,765033576087,2023-06-13 09:00:00
978,1686632400,3649256.901643277126427233078424975,765022256225,2023-06-13 08:00:00
979,1686628800,3650439.389029683670529648975017558,764942744472,2023-06-13 07:00:00
980,1686625200,3655185.436562801744449698218238273,764943806006,2023-06-13 06:00:00
981,1686621600,3650373.87985865457758435481177992,764937941843,2023-06-13 05:00:00
982,1686618000,3641681.533419232917926003440625483,754762960353,2023-06-13 04:00:00
983,1686614400,3634179.152462598437850772118642847,754763465122,2023-06-13 03:00:00
984,1686610800,3637019.047577405769778902521095436,755150630843,2023-06-13 02:00:00
985,1686607200,3637577.465902103073340786825556658,755083346429,2023-06-13 01:00:00
986,1686603600,3631510.282201339278514886302864955,681576646510,2023-06-13 00:00:00
987,1686600000,3628435.833335221475394475055885845,681576647881,2023-06-12 23:00:00
988,1686596400,3628519.256521270313301974815361611,681445255999,2023-06-12 22:00:00
989,1686592800,3629353.068703280439840697810913853,681445200567,2023-06-12 21:00:00
990,1686589200,3634295.669965919388865362515718374,681440670727,2023-06-12 20:00:00
991,1686585600,3630274.873403315131031699957294097,681424158529,2023-06-12 19:00:00
992,1686582000,3624627.637576239396693053241294817,676872453655,2023-06-12 18:00:00
993,1686578400,3623219.160142540287565701412332763,637380927006,2023-06-12 17:00:00
994,1686574800,3627406.894686577624257549738747278,636126671518,2023-06-12 16:00:00
995,1686571200,3608979.075323135287341315649379432,706042037963,2023-06-12 15:00:00
996,1686567600,3609136.075230246158391659585981367,705594760373,2023-06-12 14:00:00
997,1686564000,3610231.166231675435908858134339255,704528742402,2023-06-12 13:00:00
998,1686560400,3610461.017020664624269719482943338,705564933291,2023-06-12 12:00:00
999,1686556800,3598803.884082240504651916949673425,637217312031,2023-06-12 11:00:00
